**** All Elevator Calls (time,src,dest,state,elev dt) stage 5 ****
Elevator call,15.749018245415527,0,-2,3,0, Done, dt, 225.25098175458447
Elevator call,29.795724992354963,-1,25,3,1, Done, dt, 890.204275007645
Elevator call,30.19242759005715,-3,15,3,1, Done, dt, 779.8075724099428
Elevator call,30.71595021642338,-2,12,3,1, Done, dt, 746.2840497835766
Elevator call,36.316621751195726,34,49,3,5, Done, dt, 727.6833782488043
Elevator call,46.331069014906234,-2,5,3,1, Done, dt, 653.6689309850938
Elevator call,52.229924572991195,-1,17,3,1, Done, dt, 779.7700754270088
Elevator call,61.04837839712013,-4,37,3,1, Done, dt, 990.9516216028799
Elevator call,62.31340802643376,-4,39,3,1, Done, dt, 1011.6865919735662
Elevator call,62.42923444391522,-1,41,3,1, Done, dt, 1033.5707655560848
Elevator call,62.88805493560881,39,44,3,3, Done, dt, 386.1119450643912
Elevator call,66.30025923587709,0,-1,3,6, Done, dt, 91.69974076412291
Elevator call,67.07281282103918,-1,13,3,1, Done, dt, 720.9271871789608
Elevator call,67.39684559916532,-1,45,3,1, Done, dt, 1072.6031544008347
Elevator call,72.32053834730914,0,33,3,1, Done, dt, 935.6794616526909
Elevator call,75.45009626287265,-4,0,3,1, Done, dt, 569.5499037371274
Elevator call,79.5386026857368,0,-1,3,6, Done, dt, 78.4613973142632
Elevator call,82.00106471150661,-2,18,3,1, Done, dt, 760.9989352884934
Elevator call,85.05084296434165,-1,41,3,1, Done, dt, 1010.9491570356583
Elevator call,85.05145915275011,-3,26,3,1, Done, dt, 845.9485408472499
Elevator call,86.4092159125421,-2,0,3,1, Done, dt, 558.5907840874579
Elevator call,90.2739221800241,26,43,3,1, Done, dt, 357.7260778199759
Elevator call,97.56134129114707,0,49,3,1, Done, dt, 1086.438658708853
Elevator call,99.09729234442648,0,22,3,1, Done, dt, 787.9027076555735
Elevator call,100.09528650820425,-2,34,3,1, Done, dt, 918.9047134917957
Elevator call,104.82846934416693,0,12,3,1, Done, dt, 672.1715306558331
Elevator call,105.17810733609576,-3,42,3,1, Done, dt, 1001.8218926639042
Elevator call,106.41201702717126,0,-1,3,6, Done, dt, 51.58798297282874
Elevator call,114.81417324516474,0,35,3,1, Done, dt, 915.1858267548353
Elevator call,115.21485779705449,-2,3,3,1, Done, dt, 562.7851422029455
Elevator call,132.22282787251766,27,-2,3,0, Done, dt, 778.7771721274823
Elevator call,146.35768340608342,-2,-4,3,6, Done, dt, 44.642316593916576
Elevator call,158.57843474073547,-1,0,3,1, Done, dt, 486.4215652592645
Elevator call,159.7248447389004,-1,1,3,1, Done, dt, 496.2751552610996
Elevator call,161.17660060250478,-1,42,3,5, Done, dt, 525.8233993974952
Elevator call,165.7531344344295,0,15,3,5, Done, dt, 224.2468655655705
Elevator call,176.14887504764965,0,-1,3,0, Done, dt, 53.85112495235035
Elevator call,181.45096466058635,0,14,3,5, Done, dt, 197.54903533941365
Elevator call,186.51782449175312,-1,4,3,5, Done, dt, 82.48217550824688
Elevator call,195.15148933880414,12,14,3,5, Done, dt, 183.84851066119586
Elevator call,198.24467886016964,0,18,3,5, Done, dt, 224.75532113983036
Elevator call,209.23422890304005,-1,-4,3,0, Done, dt, 53.76577109695995
Elevator call,213.83674037131436,-2,0,3,1, Done, dt, 431.16325962868564
Elevator call,215.1021415287812,-2,48,3,1, Done, dt, 957.8978584712188
Elevator call,215.59051445419368,-3,22,3,1, Done, dt, 671.4094855458063
Elevator call,221.97598265680836,0,-4,3,0, Done, dt, 711.0240173431916
Elevator call,222.5359102535349,-1,32,3,1, Done, dt, 774.4640897464651
Elevator call,224.36051008672325,-2,50,3,1, Done, dt, 970.6394899132767
Elevator call,227.04590382523793,-4,-3,3,1, Done, dt, 384.95409617476207
Elevator call,227.38691454468858,-3,0,3,1, Done, dt, 417.6130854553114
Elevator call,228.54160571475745,22,-4,3,0, Done, dt, 704.4583942852425
Elevator call,245.93291648523973,-1,0,3,1, Done, dt, 399.06708351476027
Elevator call,248.63460391073022,0,35,3,1, Done, dt, 781.3653960892698
Elevator call,269.20102863151715,0,21,3,1, Done, dt, 606.7989713684829
Elevator call,269.22907784823815,0,11,3,1, Done, dt, 496.77092215176185
Elevator call,276.01601224888486,0,12,3,1, Done, dt, 500.98398775111514
Elevator call,281.4335441423452,-4,32,3,1, Done, dt, 715.5664558576548
Elevator call,282.3742556797197,37,36,3,6, Done, dt, 138.62574432028032
Elevator call,285.98693024600857,-3,-4,3,0, Done, dt, 647.0130697539914
Elevator call,288.8516461099614,10,36,3,5, Done, dt, 332.1483538900386
Elevator call,304.58634081139144,0,20,3,1, Done, dt, 560.4136591886086
Elevator call,307.87547983371155,17,14,3,0, Done, dt, 427.12452016628845
Elevator call,310.61716965870755,11,48,3,5, Done, dt, 442.38283034129245
Elevator call,312.0106401629912,3,0,3,2, Done, dt, 600.9893598370088
Elevator call,315.10202800168577,-2,-3,3,4, Done, dt, 44.89797199831423
Elevator call,321.6696330121292,0,18,3,1, Done, dt, 521.3303669878708
Elevator call,326.2162004719032,-4,-3,3,1, Done, dt, 285.7837995280968
Elevator call,326.89462213255365,-1,0,3,1, Done, dt, 318.10537786744635
Elevator call,328.356698884342,-2,-3,3,4, Done, dt, 31.643301115658005
Elevator call,328.4651171984574,-3,44,3,1, Done, dt, 800.5348828015426
Elevator call,339.867098554736,-4,39,3,1, Done, dt, 734.132901445264
Elevator call,356.7750171885598,-4,10,3,1, Done, dt, 398.2249828114402
Elevator call,369.88592756734556,0,-1,3,6, Done, dt, 458.11407243265444
Elevator call,373.94444349409787,-1,13,3,1, Done, dt, 414.05555650590213
Elevator call,374.7234961849488,-1,22,3,1, Done, dt, 512.2765038150512
Elevator call,374.8932447072923,0,31,3,1, Done, dt, 611.1067552927077
Elevator call,379.36239737345954,-3,23,3,1, Done, dt, 518.6376026265405
